"ID";"DATA";"ANO";"NUM_CONSELHOS_POR_ANO";"TEMA";"TIPO_DE_DISPOSITIVO_LEGAL";"REFERENTE_OU_EMITIDA_PELO_CONSELHO";"AUTOR";"SIGLA_CONSELHO";"ANO_DE_CRIAÇÃO_DO_AUTOR";"TEMPO_DE_EXISTENCIA_AUTOR";"REFERENTE_A_AO";"ANO_CRIACAO_REFERENTE";"TEMPO_DE_EXISTENCIA_REFERENTE";"CONSELHO_OU_NAO_CONSELHO";"TEMA_RESUMIDO";"CONFERENCIA";"TERRITORIO_AO_QUAL_SE_REFERE";"CLASSIFICACAO";"OBSERVACOES";"SUBTIPOLOGIA";"X1"
"1546";"2010-08-27";"2010";"32";"PORTARIA Nº 2222/2010-GP: ALTERAR nos termos dos incisos II e V, artigo
6º, da Lei Municipal nº 3802, de 18 de junho de 1991,
a composição dos membros integrantes do
CONSELHO MUNICIPAL DE DEFESA DA
CRIANÇA E DO ADOLESCENTE";"PORTARIA";"REFERENTE";"PREFEITURA MUNICIPAL";;;;"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"1991";"19";"CONSELHO";"Altera composição dos membros do conselho";"NÃO";"-";;;;
"1547";"2010-08-27";"2010";"32";"EDITAL Nº 005/2010 - CMDU
CONVOCAÇÃO
O Eng. Álvaro Antônio Carvalho Garruzi, Secretário
de Desenvolvimento Urbano, convoca os membros
do Conselho Municipal de Desenvolvimento Urbano,
constituído pela Portaria nº 3071/2009-GP, de 17 de
dezembro de 2009, publicada no Diário Oficial de 18
de dezembro de 2009, para realização da oitava
reunião ordinária do CMDU, no dia 03 de setembro de
2010, às 08h30min, no SAAE Gopoúva, Avenida Emílio
Ribas, 1273 – Gopoúva – Guarulhos – SP.";"EDITAL DE CONVOCAÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DE DESENVOLVIMENTO URBANO - CMDU";"CMDU";"2007";"3";"CONSELHO MUNICIPAL DE DESENVOLVIMENTO URBANO - CMDU";"2007";"3";"CONSELHO";"Convoca para reunião ordinária";"NÃO";"-";"5";;"5A";
"1548";"2010-08-27";"2010";"32";"RESOLUÇÃO DO CONSELHO MUNICIPAL DE
HABITAÇÃO DISPONDO SOBRE TRANSFERENCIA
DO BENEFICIO AUXÍLIO MORADIA POR
TRANSMISSÃO CAUSA MORTIS E INTER-VIVOS,
EM FACE DE ÓBITO, ABANDONO, INCAPACIDADE
CIVIL OU RECLUSÃO DE TITULAR.
RESOLUÇÃO Nº 02/2010-CMH";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DE HABITAÇÃO - CMH";"CMH";"2007";"3";"CONSELHO MUNICIPAL DE HABITAÇÃO - CMH";"2007";"3";"CONSELHO";"Dispõe sobre transferência de benefício";"NÃO";"-";"1";;"1B";
"1549";"2010-08-27";"2010";"32";"DECRETO Nº 28013
Altera a composição do CONSELHO MUNICIPAL
DE SAÚDE.";"DECRETO";"REFERENTE";"PREFEITURA MUNICIPAL";;;;"CONSELHO MUNICIPAL DE SAÚDE - CMS";"2003";"7";"CONSELHO";"Altera composição do conselho";"NÃO";"-";;;;
"1550";"2010-08-31";"2010";"32";"RESOLUÇÃO Nº 01/10 – CMS
Em reunião do Pleno Extraordinário do Conselho
Municipal de Saúde ocorrida em 26.08.10, foi votado
por unanimidade a PRORROGAÇÃO DO MANDATO
DO PRESIDENTE SR. DAGNER GERALDO
CORRÊA TURRI E DA VICE-PRESIDENTE DRA.
SELMA MARIA DE PAIVA SANTOS, que se encerram
no dia 27.08.10 até o dia 08.09.10 em virtude da
nova presidência ser empossada pelo Sr. Prefeito
Sebastião Almeida no dia 09.09.10.";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DE SAÚDE - CMS";"CMS";"2003";"7";"CONSELHO MUNICIPAL DE SAÚDE - CMS";"2003";"7";"CONSELHO";"Prorroga mandato do presidente";"NÃO";"-";"5";;"5B";
"1551";"2010-09-03";"2010";"32";"Resolução Nº 454 -CMAS
O CMAS-CONSELHO MUNICIPAL DE
ASSISTÊNCIA SOCIAL no uso de sua atribuições
legais e considerando a Deliberação tomada em
reunião ordinária de 16.06.2010;
RESOLVE:
Art.1º - Promover alteração no Regimento
Interno deste CMAS, publicado no Boletim Oficial
PMG – 081/98 de 15/04/98 e das resoluções 52-
CMAS de 25.01.2002 e 426 de 05.02.2010 , conforme
contido nesta Resolução (...) DEVERÁ CONSTAR:
1- Artigo 15- Parágrafo segundo – As reuniões serão
realizadas com a presença mínima de maioria absoluta
10(dez), sempre as 1ªs sextas-feiras do mês, a partir
das 09 :00 horas.
2- nova redação ao artigo 45 e seus parágrafos:
“ art.45- Ficam instituídas Comissões Permanentes-
Comissão de Entidades e Visita Técnica ; Comissão
de Politicas Públicas; Comissão de Ética ; Comissão
de Planejamento; Comissão Jurídica do CMAS e Comissão de Orçamento do CMAS que possuem como atribuição principal de auxiliar os trabalhos do conselho no exercício de suas atribuições.
Parágrafo 1º- a composição destas comissões terá sua formação com conselheiros titulares e suplentes deste CMAS, podendo ter a participação de convidados;
Parágrafo 2º- As reuniões ordinárias destas
comissões serão previamente agendadas e tornadas
publicas oportunamente.
";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"CMAS";"1997";"13";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"1997";"13";"CONSELHO";"Promove alteração do regimento interno criando comissões permanentes";"NÃO";"-";"5";;"5C";
"1552";"2010-09-03";"2010";"32";"DECRETO Nº 28037
Altera a composição dos membros integrantes do
CONSELHO MUNICIPAL ANTIDROGAS - COMAD";"DECRETO";"REFERENTE";"PREFEITURA MUNICIPAL";;;;"CONSELHO MUNICIPAL ANTI-DROGAS / CONSELHO MUNICIPAL DE POLÍTICAS SOBRE DROGAS - COMAD";"2006";"4";"CONSELHO";"Altera composição dos membros integrantes do conselho";"NÃO";"-";;;;
"1553";"2010-09-03";"2010";"32";"Parecer 04/2010: parecer de aprovação das contas do Fundeb de abril/2010 com ressalvas";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DE ACOMPANHAMENTO E CONTROLE SOCIAL DO FUNDEB";"CMACSFUNDEB";"2007";"3";"FUNDEB";;;"CONSELHO";"Parecer de aprovação";"Não";"-";"2";;"2E";
"1554";"2010-09-10";"2010";"32";"COMUNICADO Nº 036-2010: alertar as entidades que possuem o
CEBAS- Certificado Beneficente de Assistência Social
sobre o prazo de envio da documentação necessária
para concessão e renovação do referido certificado";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"CMAS";"1997";"13";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"1997";"13";"CONSELHO";"Alerta entidades sobre prazos para entrega de documentação";"NÃO";"-";"3";;"3A";
"1555";"2010-09-10";"2010";"32";"RESOLUÇÃO Nº 455 /2010: Aprovar a seguinte alteração na Rede
Estadual/REDE DE PROTEÇÃO ESPECIAL, constante
na Resolução 450/CMAS, publicada no Boletim Oficial
de 25.06.2010 devendo considerar no artigo 2º da
Resolução 450 a seguinte tabela que segue: (...)";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"CMAS";"1997";"13";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"1997";"13";"CONSELHO";"Aprova alteração na rede estadual dos valores destinados à entidades";"NÃO";"-";"1";;"1D";
"1556";"2010-09-10";"2010";"32";"RESOLUÇÃO Nº 456 /-CMAS: Aprovar a destinação do Saldo financeiro
e orçamentário dos Recursos do programa de
Erradicação do Trabalho Infantil- PETI conforme segue";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"CMAS";"1997";"13";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"1997";"13";"CONSELHO";"Aprova destinação de recursos";"NÃO";"-";"1";;"1D";
"1557";"2010-09-10";"2010";"32";"COMUNICADO Nº 044/10 – CMDCA
O CMDCA - Conselho Municipal dos Direitos da
Criança e do Adolescente de Guarulhos, no uso de
suas atribuições legais, comunica à população em geral
a escala de plantão de atendimento dos Conselhos
Tutelares do Município de Guarulhos, referente ao mês
de setembro de 2010";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"19";"CONSELHOS TUTELARES";;;"CONSELHO";"Republica escala de plantão dos conselhos tutelares";"Não";"-";;;;
"1558";"2010-09-10";"2010";"32";"PORTARIA Nº 2636/2010-GP: Alterar a composição dos membros integrantes
do CONSELHO DE CONTROLE SOCIAL DO
PROGRAMA BOLSA-FAMÍLIA,";"PORTARIA";"REFERENTE";"PREFEITURA MUNICIPAL";;;;"CONSELHO DE CONTROLE SOCIAL DO PROGRAMA BOLSA-FAMÍLIA - CCSPBF";"2005";"5";"CONSELHO";"Altera composição dos membros integrantes";"NÃO";"-";;;;
"1559";"2010-09-14";"2010";"32";"PORTARIA Nº 2304/2010-GP: Alterar a composição dos membros integrantes
do CONSELHO MUNICIPAL PARA ASSUNTOS DA
PESSOA COM DEFICIÊNCIA - CMAPD";"PORTARIA";"REFERENTE";"PREFEITURA MUNICIPAL";;;;"CONSELHO MUNICIPAL PARA ASSUNTOS DA PESSOA COM DEFICIÊNCIA - CMAPD / CONSELHO MUNICIPAL DOS DIREITOS DA PESSOA COM DEFICIÊNCIA - CMDPD";"1991";"19";"CONSELHO";"Altera a composição dos membros do conselho";"NÃO";"-";;;;
"1560";"2010-09-14";"2010";"32";"COMUNICADO 045 /2010– CMDCA
O CMDCA - Conselho Municipal dos Direitos da
Criança e do Adolescente de Guarulhos, no uso de
suas atribuições conferidas pelas leis: Lei Orgânica
Municipal, Leis Municipais 3802 de 16/06/91 e 4341 de
14/08/92 e Lei Federal 8069/90 – Estatuto da Criança e
do Adolescente, comunica à população em geral a
prorrogação, até o término do mandato, dos efeitos
do Comunicado nº 023/10-CMDCA (DO. Nº44-GP
de 11/06/10) referente a nomeação do Conselheiro
Tutelar Sr. Agenor Bueno da Mota da Região do São
João/Bonsucesso, Rua Nova York, nº 05, Jd. Presidente
Dutra – Guarulhos/SP, em virtude da renúncia da
Conselheira Tutelar Sra. DANIELA DOS SANTOS
CABRAL, contada a partir de 08/09/10";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"19";"CONSELHOS TUTELARES";;;"CONSELHO";"Comunica prorrogação da substituição de conselheiro";"Não";"SÃO JOÃO/BONSUCESSO";"3";;"3A";
"1561";"2010-09-24";"2010";"32";"RESOLUÇÃO Nº 006/2010 - CMAPD
DISPÕE SOBRE REGULAMENTAÇÃO DO
PROCESSO ELEITORAL DE REPRESENTANTES
DA SOCIEDADE CIVIL NO CONSELHO MUNICIPAL
PARA ASSUNTOS DA PESSOA COM DEFICIÊNCIA
- CMAPD - BIÊNIO 2010/2012:";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL PARA ASSUNTOS DA PESSOA COM DEFICIÊNCIA DE GUARULHOS - CMAPD / CONSELHO MUNICIPAL DOS DIREITOS DA PESSOA COM DEFICIÊNCIA - CMDPD";"CMDPD";"1991";"19";"CONSELHO MUNICIPAL PARA ASSUNTOS DA PESSOA COM DEFICIÊNCIA - CMAPD / CONSELHO MUNICIPAL DOS DIREITOS DA PESSOA COM DEFICIÊNCIA - CMDPD";"1991";"19";"CONSELHO";"Regulamenta processo eleitoral";"NÃO";"-";"5";;"5E";
"1562";"2010-09-28";"2010";"32";"COMUNICADO Nº 037-2010: alertar as entidades que possuem o
CEBAS- Certificado Beneficente de Assistência Social
sobre o prazo de envio da documentação necessária
para concessão e renovação do referido certificado.";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"CMAS";"1997";"13";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"1997";"13";"CONSELHO";"Republicação de comunicado anterior";"NÃO";"-";;;;
"1563";"2010-09-28";"2010";"32";"COMUNICADO Nº 038-2010: Excepcionalmente, a Reunião ordinária de
Outubro de 2010 prevista anteriormente para ser
realizada em 01.10 2010 foi alterada para nova data,
para o dia 08.10.2010- sexta-feira a partir das
08h30min , na sala de reuniões da CASA DOS
CONSELHOS , situada á Avenida Esperança,223- Vila
Progresso- Guarulhos- SP.";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"CMAS";"1997";"13";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"1997";"13";"CONSELHO";"Informa sobre alteração de reunião";"NÃO";"-";"5";;"5A";
"1564";"2010-09-28";"2010";"32";"COMUNICADO 046/10 – CMDCA
O CMDCA - Conselho Municipal dos Direitos da
Criança e do Adolescente de Guarulhos no uso de suas
atribuições legais, torna público a população em geral e
conforme deliberação deste Conselho, em Reunião
Ordinária do dia 14.09.2010, nova Composição da Mesa
Diretora deste CMDCA.";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"19";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"1991";"19";"CONSELHO";"Publica nova composição da mesa diretora";"NÃO";"-";"5";;"5B";
"1565";"2010-09-28";"2010";"32";"CMDCA - Conselho Municipal dos Direitos da
Criança e do Adolescente de Guarulhos, no uso de
suas atribuições conferidas pelas leis: Lei Orgânica
Municipal, Leis Municipais 3802 de 16/06/91 e 4341 de
14/08/92 e Lei Federal 8069/90 – Estatuto da Criança e
do Adolescente, comunica a renúncia do mandato como
Conselheiro Tutelar o Sr. NIVALDO JOSÉ ALVES
TRINDADE, a partir do dia 01/10/10.";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"19";"CONSELHOS TUTELARES";;;"CONSELHO";"Anuncia renuncia de conselheiro";"Não";"SÃO JOÃO";"3";;"3A";
"1566";"2010-09-28";"2010";"32";"COMUNICADO 048 /2010– CMDCA
O CMDCA - Conselho Municipal dos Direitos da
Criança e do Adolescente de Guarulhos, no uso de
suas atribuições conferidas pelas leis: Lei Orgânica
Municipal, Leis Municipais 3802 de 16/06/91 e 4341 de
14/08/92 e Lei Federal 8069/90 – Estatuto da Criança e
do Adolescente, torna público à população em geral
que o Sr. EDUARDO HENRIQUE CARLESSO, tomará
posse como Conselheiro Tutelar Titular em exercício
da Região do São João (Lei. 5186/98- Art. 37) , em
virtude da renúncia ao mandato de Conselheiro Tutelar
do Sr. Nivaldo José Alves Trindade, a contar de 01/
10/10 - Conselho da Região do São João, sito Rua
Nova York nº 05 – Jd. Presidente Dutra/Guarulhos";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"19";"CONSELHOS TUTELARES";;;"CONSELHO";"Comunica posse de conselheiro substituto";"Não";"SÃO JOÃO";"3";;"3A";
"1567";"2010-09-28";"2010";"32";"COMUNICADO 049/2010– CMDCA
O CMDCA - Conselho Municipal dos Direitos da
Criança e do Adolescente de Guarulhos, no uso de
suas atribuições conferidas pelas leis: Lei Orgânica
Municipal, Leis Municipais 3802 de 16/06/91 e 4341 de
14/08/92 e Lei Federal 8069/90 – Estatuto da Criança e
do Adolescente, comunica a população em geral
alteração da data da Reunião Ordinária do dia 19/
10/2010 para 05/10/2010, no horário das 08h:30 às
12h:00, nas dependências da Casa dos Conselhos ,
situado na Av. Esperança nº 223 – Centro / Guarulhos";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"19";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"1991";"19";"CONSELHO";"Comunica alteração da data de reunião ordinária";"NÃO";"-";"5";;"5A";
"1568";"2010-10-01";"2010";"32";"COMUNICADO Nº 050/10 – CMDCA
O CMDCA - Conselho Municipal dos Direitos
da Criança e do Adolescente de Guarulhos, no
uso de suas atribuições legais, comunica à
população em geral a escala de plantão de
atendimento dos Conselhos Tutelares do
Município de Guarulhos, referente ao mês de
outubro de 2010, conforme segue";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"19";"CONSELHOS TUTELARES";;;"CONSELHO";"Republica escala de plantão dos conselhos tutelares";"Não";"-";;;;
"1569";"2010-10-01";"2010";"32";"DECRETO Nº 28137
Altera a composição do CONSELHO MUNICIPAL
DE SAÚDE";"DECRETO";"REFERENTE";"PREFEITURA MUNICIPAL";;;;"CONSELHO MUNICIPAL DE SAÚDE - CMS";"2003";"7";"CONSELHO";"Altera composição do conselho";"NÃO";"-";;;;
"1570";"2010-10-05";"2010";"32";"RESOLUÇÃO Nº 016 / 2010 – COMAD: Convocar PROCESSO ELEITORAL PARA
NOVA GESTÃO DO COMA PARA O BIÊNIO 2010/
2012, DO QUADRO DE CONSELHEIROS
TITULARES E SUPLENTES";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL ANTI-DROGAS / CONSELHO MUNICIPAL DE POLÍTICAS SOBRE DROGAS - COMAD";"COMAD";"2006";"4";"CONSELHO MUNICIPAL ANTI-DROGAS / CONSELHO MUNICIPAL DE POLÍTICAS SOBRE DROGAS - COMAD";"2006";"4";"CONSELHO";"Convoca processo eleitoral";"NÃO";"-";"5";;"5E";
"1571";"2010-10-05";"2010";"32";"COMUNICADO Nº 002/2010
O COMAD – Conselho Municipal Antidrogas, no uso
de suas atribuições legais torna público a composição
da Comissão que será responsável pela organização
do Processo Eleitoral dos membros da sociedade civil
do COMAD – Biênio 2010/2012";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL ANTI-DROGAS / CONSELHO MUNICIPAL DE POLÍTICAS SOBRE DROGAS - COMAD";"COMAD";"2006";"4";"CONSELHO MUNICIPAL ANTI-DROGAS / CONSELHO MUNICIPAL DE POLÍTICAS SOBRE DROGAS - COMAD";"2006";"4";"CONSELHO";"Publica composição da comissão eleitoral";"NÃO";"-";"5";;"5E";
"1572";"2010-10-08";"2010";"32";"RESOLUÇÃO 368/2010 – CMDCA: Rescindir o Termo de Convênio nº
00003-2/2009 – FUMCAD firmado com o Clube de
Mães Girassol para desenvolvimento do Projeto Vivendo
e Aprendendo/Programa Pró-Menino da Fundação
Telefônica, com vigência de 1º de setembro de 2009 a
30 de janeiro de 2011.";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"19";"FUNDO MUNICIPAL DE DEFESA DA CRIANÇA E DO ADOLESCENTE - FUMCAD";;;"CONSELHO";"Rescinde convênio firmado entre entidade e o FUMCAD";"Não";"-";"1";;"1D";
"1573";"2010-10-19";"2010";"32";"RESOLUÇÃO 001/2010-CMDE
O CMDE – Conselho Municipal de Desenvolvimento
Econômico, conforme suas atribuições conferidas pelo
Decreto Municipal nº 26426, de 28 de maio de 2009 e
considerando:
A deliberação tomada em reunião Ordinária de 10 de
junho de 2010.
RESOLVE:
Art. 1º APROVAR o seu Regimento Interno , conforme
anexo único.";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO DE GUARULHOS - CMDE";"CMDE";"2009";"1";"CONSELHO MUNICIPAL DE DESENVOLVIMENTO ECONÔMICO DE GUARULHOS - CMDE";"2009";"1";"CONSELHO";"Aprova seu regimento interno";"NÃO";"-";"5";;"5C";
"1574";"2010-10-19";"2010";"32";"RESOLUÇÃO Nº 017 / 2010 – COMAD
DISPÕE SOBRE A REALIZAÇÃO DO PROCESSO
ELEITORAL DE REPRESENTANTES DA
SOCIEDADE CIVIL NO COMAD – BIÊNIO 2010/2012";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL ANTI-DROGAS / CONSELHO MUNICIPAL DE POLÍTICAS SOBRE DROGAS - COMAD";"COMAD";"2006";"4";"CONSELHO MUNICIPAL ANTI-DROGAS / CONSELHO MUNICIPAL DE POLÍTICAS SOBRE DROGAS - COMAD";"2006";"4";"CONSELHO";"Dispõe sobre o processo eleitoral";"NÃO";"-";"5";;"5E";
"1575";"2010-10-19";"2010";"32";"RESOLUÇÃO nº 017 / 2010 –
COMAD
- Inscrição de Delegados e Candidatos: de 25 a 29
de outubro de 2010, das 09h00 às 12h00 e das
14h00 às 16h00, na Casa dos Conselhos, à Av.
Esperança – Centro – Guarulhos – SP";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL ANTI-DROGAS / CONSELHO MUNICIPAL DE POLÍTICAS SOBRE DROGAS - COMAD";"COMAD";"2006";"4";"CONSELHO MUNICIPAL ANTI-DROGAS / CONSELHO MUNICIPAL DE POLÍTICAS SOBRE DROGAS - COMAD";"2006";"4";"CONSELHO";"Dispõe sobre prazos para inscrições de delegados para o processo eleitoral";"NÃO";"-";"5";;"5E";
"1576";"2010-10-19";"2010";"32";"DECRETO Nº 28158
Altera a composição do CONSELHO MUNICIPAL
DO IDOSO";"DECRETO";"REFERENTE";"PREFEITURA MUNICIPAL";;;;"CONSELHO MUNICIPAL DO IDOSO - CMI / CONSELHO MUNICIPAL DOS DIREITOS DA PESSOA IDOSA";"2001";"9";"CONSELHO";"Altera composição dos membros do conselho";"NÃO";"-";;;;
"1577";"2010-10-19";"2010";"32";;"COMUNICADO";;"SECRETARIA DE CULTURA";;;;"FUNDO MUNICIPAL DE CULTURA - FUNCULTURA";;;"NÃO CONSELHO";"Publica resultado final da seleção dos projetos a serem financiados pelo fundo";"Não";"-";;;;
"1578";"2010-10-26";"2010";"32";"LEI Nº 6.743
Projeto de Lei nº 181/2010 de autoria do Executivo
Municipal.
Dispõe sobre alteração da denominação da
Secretaria de Esportes para Secretaria de Esporte,
Recreação e Lazer, criação do Conselho Municipal
de Esporte, Recreação e Lazer e do Fundo
Municipal de Esporte, Recreação e Lazer e dá
providências correlatas.";"LEI";"REFERENTE";"PREFEITURA MUNICIPAL";;;;"CONSELHO MUNICIPAL DE ESPORTE, RECREAÇÃO E LAZER";"2010";"0";"CONSELHO";"Cria conselho e fundo";"NÃO";"-";;"1 ou 3";;
"1579";"2010-10-29";"2010";"32";"RESOLUÇÃO Nº 007/2010 - CMAPD
DISPÕE SOBRE REGULAMENTAÇÃO DO
PROCESSO ELEITORAL DE REPRESENTANTES
DA SOCIEDADE CIVIL NO CONSELHO MUNICIPAL
PARA ASSUNTOS DA PESSOA COM DEFICIÊNCIA
- CMAPD - BIÊNIO 2010/2012:";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL PARA ASSUNTOS DA PESSOA COM DEFICIÊNCIA DE GUARULHOS - CMAPD / CONSELHO MUNICIPAL DOS DIREITOS DA PESSOA COM DEFICIÊNCIA - CMDPD";"CMDPD";"1991";"19";"CONSELHO MUNICIPAL PARA ASSUNTOS DA PESSOA COM DEFICIÊNCIA - CMAPD / CONSELHO MUNICIPAL DOS DIREITOS DA PESSOA COM DEFICIÊNCIA - CMDPD";"1991";"19";"CONSELHO";"Regulamenta processo eleitoral";"NÃO";"-";"5";;"5E";
"1580";"2010-10-29";"2010";"32";"COMUNICADO Nº 51/10 – CMDCA
O CMDCA - Conselho Municipal dos Direitos da
Criança e do Adolescente de Guarulhos, no uso de
suas atribuições legais, comunica à população em
geral a escala de plantão de atendimento dos Conselhos
Tutelares do Município de Guarulhos, referente ao
mês de novembro de 2010, conforme segu";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"19";"CONSELHOS TUTELARES";;;"CONSELHO";"Republica escala de plantão dos conselhos tutelares";"Não";"-";;;;
"1581";"2010-10-29";"2010";"32";"RESOLUÇÃO N.º 367/2010 / CMDCA
DISPÕE SOBRE A CONVOCAÇÃO DO PROCESSO
ELEITORAL DOS CONSELHOS TUTELARES DE
GUARULHOS – TIRÊNIO 2011/2014";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"19";"CONSELHOS TUTELARES";;;"CONSELHO";"Convoca processo eleitoral dos conselhos tutelares";"Não";"-";"3";;"3A";
"1582";"2010-10-29";"2010";"32";"Comunicado 052/10 – CMDCA: torna publico à população em geral a
nova composição da Comissão de Ética deste CMDCA";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"19";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"1991";"19";"CONSELHO";"Publica nova composição da comissão de ética do CMDCA";"NÃO";"-";"5";;"5B";
"1583";"2010-10-29";"2010";"32";"EDITAL Nº 006/2010 - CMDU
CONVOCAÇÃO
O Eng. Álvaro Antônio Carvalho Garruzi, Secretário
de Desenvolvimento Urbano, convoca os membros do
Conselho Municipal de Desenvolvimento Urbano,
constituído pela Portaria nº 3071/2009-GP, de 17 de
dezembro de 2009, publicada no Diário Oficial de 18 de
dezembro de 2009, para realização da 9ª reunião
ordinária do CMDU, no dia 05 de novembro de 2010, às
09 horas, no Parque do Fracalanza, Rua Joaquim
Miranda, 471 – Vila Augusta – Guarulhos – SP";"EDITAL DE CONVOCAÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DE DESENVOLVIMENTO URBANO - CMDU";"CMDU";"2007";"3";"CONSELHO MUNICIPAL DE DESENVOLVIMENTO URBANO - CMDU";"2007";"3";"CONSELHO";"Convoca para reunião ordinária";"NÃO";"-";"5";;"5A";
"1584";"2010-11-05";"2010";"32";"COMUNICADO Nº 39- 2010: torna
público a composição da Mesa Diretora deste Conselho
,com vigência até 01.06.2011, conforme segue";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"CMAS";"1997";"13";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"1997";"13";"CONSELHO";"Publica composição da mesa diretora";"NÃO";"-";"5";;"5B";
"1585";"2010-11-05";"2010";"32";"COMUNICADO Nº 040- 2010: torna público a composição das comissões do conselho.";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"CMAS";"1997";"13";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"1997";"13";"CONSELHO";"Publica composição das comissões";"NÃO";"-";"5";;"5B";
"1586";"2010-11-05";"2010";"32";"COMUNICADO Nº 041-2010: alertar as entidades que possuem o
CEBAS- Certificado Beneficente de Assistência Social
sobre o prazo de envio da documentação necessária
para concessão e renovação do referido certificado";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"CMAS";"1997";"13";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"1997";"13";"CONSELHO";"Republicação de comunicado anterior";"NÃO";"-";;;;
